Date,Open,High,Low,Close,Change(Pips),Change(%)
2024-07-10 08:00:00,2367.75,2374.98,2367.22,2372.86,50999.99999999909,0.2153934520390477
2024-07-10 12:00:00,2372.87,2381.84,2371.7,2377.81,49499.99999999818,0.20860902033832396
2024-07-10 16:00:00,2377.82,2386.69,2373.96,2377.9,900.0000000014552,0.0037849954369839622
2024-07-10 20:00:00,2377.94,2378.53,2369.93,2370.91,-69900.00000000236,-0.29395685268515104
2024-07-11 00:00:00,2371.01,2374.42,2370.57,2374.24,33299.99999999927,0.14045240013327298
2024-07-11 04:00:00,2374.25,2382.5,2373.08,2382.01,77700.00000000437,0.3272626187748706
2024-07-11 08:00:00,2382.1,2384.1,2378.53,2381.41,-6000.000000003638,-0.025188811130105737
2024-07-11 12:00:00,2381.42,2409.79,2377.42,2406.3,248900.00000000326,1.0451791165738022
2024-07-11 16:00:00,2406.66,2424.56,2395.85,2411.66,53599.999999996726,0.22274861821052205
2024-07-11 20:00:00,2411.67,2418.64,2410.01,2414.91,32500.0,0.134761948201656
2024-07-12 00:00:00,2414.59,2416.28,2411.08,2412.08,-28299.999999999272,-0.11718863228856735
2024-07-12 04:00:00,2411.87,2414.28,2406.65,2408.6,-34800.00000000018,-0.14427382176378512
2024-07-12 08:00:00,2408.61,2410.14,2400.37,2407.49,-11100.000000001273,-0.04608486257577926
2024-07-12 12:00:00,2407.5,2408.32,2391.48,2397.95,-95399.99999999964,-0.3962633281965888
2024-07-12 16:00:00,2398.08,2416.93,2396.85,2415.93,179800.00000000017,0.7498071269209206
2024-07-12 20:00:00,2415.93,2418.28,2410.81,2410.9,-50299.99999999745,-0.20820139656363423
2024-07-15 00:00:00,2411.05,2415.17,2405.66,2408.56,-23400.000000001455,-0.09705918951429249
2024-07-15 04:00:00,2408.48,2413.38,2404.94,2411.52,29600.000000000364,0.12289500780549023
2024-07-15 08:00:00,2411.5,2413.97,2401.34,2412.05,5300.000000002001,0.02197783970276923
2024-07-15 12:00:00,2412.02,2420.84,2407.74,2414.85,27999.99999999727,0.11608382910801573
2024-07-15 16:00:00,2414.84,2439.74,2411.45,2430.25,154000.0000000009,0.6377207694059805
2024-07-15 20:00:00,2430.24,2430.33,2419.79,2422.04,-82100.00000000036,-0.3378253266124953
2024-07-16 00:00:00,2421.22,2422.82,2420.03,2421.24,-8000.000000001819,-0.03303000776205822
2024-07-16 04:00:00,2421.28,2431.47,2421.25,2429.3,80600.000000004,0.33288728089739816
2024-07-16 08:00:00,2429.29,2439.31,2428.13,2436.63,73299.99999999927,0.3017330095089088
2024-07-16 12:00:00,2436.64,2444.02,2429.46,2432.68,-39500.00000000273,-0.16210914254525255
2024-07-16 16:00:00,2432.61,2465.28,2431.0,2459.22,265399.99999999965,1.090977851587538
2024-07-16 20:00:00,2459.19,2469.69,2458.73,2468.54,93200.00000000163,0.37898195362757736
2024-07-17 00:00:00,2467.41,2473.26,2466.22,2468.76,2200.0000000025466,0.008912150501916294
2024-07-17 04:00:00,2468.77,2482.41,2463.99,2467.79,-9700.000000002547,-0.039290980087181016
2024-07-17 08:00:00,2467.8,2478.88,2461.83,2475.0,72100.00000000036,0.2921642441212624
2024-07-17 12:00:00,2475.02,2476.36,2466.71,2473.45,-15500.000000001819,-0.06262626262627524
2024-07-17 16:00:00,2473.44,2483.68,2452.84,2455.63,-178199.9999999971,-0.7204511916553691
2024-07-17 20:00:00,2455.62,2460.39,2451.47,2458.68,30499.99999999727,0.12420437932423312
2024-07-18 00:00:00,2457.98,2461.91,2457.41,2458.9,2200.0000000025466,0.008947890738131292
2024-07-18 04:00:00,2458.85,2469.01,2457.61,2465.28,63800.00000000109,0.25946561470575613
2024-07-18 08:00:00,2465.32,2474.92,2464.63,2466.0,7199.999999997999,0.029205607476634476
2024-07-18 12:00:00,2466.04,2468.83,2461.59,2464.04,-19600.000000000364,-0.07948094079480716
2024-07-18 16:00:00,2464.06,2469.92,2455.74,2456.19,-78499.9999999991,-0.3185824905439838
2024-07-18 20:00:00,2456.18,2457.55,2440.37,2445.14,-110500.00000000182,-0.44988376306394073
2024-07-19 00:00:00,2444.91,2445.74,2426.27,2434.35,-107899.99999999964,-0.4412835256876857
2024-07-19 04:00:00,2434.4,2434.66,2420.43,2425.53,-88199.99999999709,-0.3623143755006386
2024-07-19 08:00:00,2425.53,2426.17,2412.92,2420.49,-50400.000000004184,-0.20778963772868364
2024-07-19 12:00:00,2420.48,2421.1,2401.59,2403.72,-167699.99999999983,-0.6928349218546681
2024-07-19 16:00:00,2403.74,2408.44,2393.82,2399.66,-40599.999999999454,-0.1689048641272617
2024-07-19 20:00:00,2399.71,2401.11,2395.66,2400.85,11900.000000000546,0.04959035863414396
2024-07-22 00:00:00,2400.14,2411.98,2400.14,2407.88,70300.00000000201,0.2928129620759501
2024-07-22 04:00:00,2407.86,2412.16,2403.21,2405.62,-22600.000000002183,-0.09385849793179801
2024-07-22 08:00:00,2405.61,2407.37,2398.99,2400.86,-47599.999999997635,-0.19786998777860942
2024-07-22 12:00:00,2400.92,2408.37,2388.79,2394.33,-65300.000000002,-0.27198587172930777
2024-07-22 16:00:00,2394.21,2400.15,2383.83,2393.06,-12699.999999999818,-0.05304197834049562
2024-07-22 20:00:00,2393.13,2400.03,2391.82,2396.46,34000.00000000091,0.14207750745907077
2024-07-23 00:00:00,2395.68,2400.27,2394.76,2399.93,34699.999999998,0.14479690877375884
2024-07-23 04:00:00,2399.96,2404.0,2395.8,2396.53,-33999.99999999636,-0.14167079873161903
2024-07-23 08:00:00,2396.58,2407.11,2388.29,2404.03,75000.0,0.312952477123174
2024-07-23 12:00:00,2404.06,2412.05,2403.18,2405.48,14499.999999998181,0.060315387079179494
2024-07-23 16:00:00,2405.44,2407.67,2399.57,2405.37,-1100.0000000012733,-0.00457289189683685
2024-07-23 20:00:00,2405.33,2409.97,2402.64,2409.17,38000.00000000182,0.15797985341132748
2024-07-24 00:00:00,2408.36,2410.25,2407.78,2408.28,-8899.999999998727,-0.03694218340756228
2024-07-24 04:00:00,2408.29,2418.39,2404.98,2417.88,95999.9999999991,0.3986247446310154
2024-07-24 08:00:00,2417.89,2419.21,2410.73,2411.81,-60700.00000000164,-0.2510463712012245
2024-07-24 12:00:00,2411.81,2422.01,2409.8,2421.44,96300.00000000109,0.3992851841563061
2024-07-24 16:00:00,2421.48,2432.02,2413.6,2419.08,-23600.000000001273,-0.09746266684287352
2024-07-24 20:00:00,2419.07,2419.59,2396.7,2397.2,-218800.0000000011,-0.9044760818162301
2024-07-25 00:00:00,2396.86,2401.2,2393.01,2397.11,-899.9999999969077,-0.0037543801101103114
2024-07-25 04:00:00,2397.12,2400.09,2366.77,2377.64,-194700.00000000256,-0.8122280579531238
2024-07-25 08:00:00,2377.66,2378.75,2365.84,2374.73,-29099.999999998545,-0.12239026934269814
2024-07-25 12:00:00,2374.71,2382.51,2362.79,2371.14,-35900.000000001455,-0.15117508095657817
2024-07-25 16:00:00,2371.13,2376.34,2357.56,2362.67,-84699.99999999799,-0.3572121426824171
2024-07-25 20:00:00,2362.84,2365.49,2353.09,2364.22,15499.999999997272,0.06560374491568766
2024-07-26 00:00:00,2363.84,2365.43,2362.09,2362.74,-14800.000000000182,-0.06259992724872987
2024-07-26 04:00:00,2362.69,2379.34,2355.82,2369.85,71100.00000000128,0.30092181111760485
2024-07-26 08:00:00,2369.84,2375.3,2365.23,2372.99,31399.999999998727,0.13249783741586807
2024-07-26 12:00:00,2372.97,2379.06,2370.32,2377.53,45400.000000004184,0.1913198117143633
2024-07-26 16:00:00,2377.55,2390.8,2373.99,2389.17,116399.99999999872,0.4895837276501114
2024-07-26 20:00:00,2389.19,2389.2,2381.17,2386.95,-22200.000000002547,-0.09291929833373791
2024-07-29 00:00:00,2385.48,2403.17,2385.16,2400.05,131000.00000000364,0.5488175286453512
2024-07-29 04:00:00,2400.06,2402.5,2388.7,2394.91,-51400.000000003274,-0.21416220495408256
2024-07-29 08:00:00,2394.92,2396.21,2386.96,2390.35,-45599.999999999454,-0.19040381475712298
2024-07-29 12:00:00,2390.36,2395.4,2385.47,2393.86,35100.00000000218,0.1468404208588847
2024-07-29 16:00:00,2393.77,2396.74,2369.66,2378.15,-157100.00000000035,-0.656262270976582
2024-07-29 20:00:00,2378.24,2385.46,2376.95,2383.85,56999.99999999818,0.23968210583855676
2024-07-30 00:00:00,2383.05,2384.94,2380.22,2381.85,-20000.0,-0.08389789626025435
2024-07-30 04:00:00,2381.84,2388.33,2376.47,2386.37,45199.99999999982,0.18976845729159475
2024-07-30 08:00:00,2386.36,2391.99,2386.08,2389.41,30399.999999999636,0.12739013648344066
2024-07-30 12:00:00,2389.41,2392.41,2385.8,2386.53,-28799.999999996544,-0.12053184677387474
2024-07-30 16:00:00,2386.62,2400.3,2383.44,2399.88,133499.9999999991,0.5593895739839816
2024-07-30 20:00:00,2400.0,2412.86,2399.92,2410.6,107199.99999999799,0.44668900111670684
2024-07-31 00:00:00,2409.86,2411.0,2407.94,2408.99,-16100.000000001273,-0.0667883514477774
2024-07-31 04:00:00,2408.91,2421.31,2403.88,2421.2,122100.00000000036,0.5068514190594398
2024-07-31 08:00:00,2421.22,2425.51,2415.45,2421.46,2600.000000002183,0.010738476788385576
2024-07-31 12:00:00,2421.48,2423.28,2417.37,2420.46,-10000.0,-0.041297399089801345
2024-07-31 16:00:00,2420.45,2429.05,2417.83,2427.01,65500.00000000182,0.2706097188137857
2024-07-31 20:00:00,2427.01,2450.96,2421.52,2447.27,202599.99999999764,0.8347720034115991
2024-08-01 00:00:00,2448.52,2449.45,2444.32,2447.55,2800.000000002001,0.011441320328375859
2024-08-01 04:00:00,2447.29,2458.36,2437.33,2444.24,-33100.000000004,-0.13523727809443553
2024-08-01 08:00:00,2444.25,2448.86,2433.24,2433.85,-103899.99999999872,-0.42508100677510763
2024-08-01 12:00:00,2433.87,2454.88,2430.24,2450.74,168899.99999999872,0.6939622408940416
2024-08-01 16:00:00,2450.76,2462.29,2442.13,2444.49,-62500.0,-0.2550250128532605
2024-08-01 20:00:00,2444.48,2447.53,2434.88,2446.19,17000.00000000273,0.06954415849524942
2024-08-02 00:00:00,2445.4,2452.3,2443.77,2449.07,28800.00000000109,0.11773410896127601
2024-08-02 04:00:00,2449.06,2460.34,2435.07,2457.88,88099.99999999945,0.359728386693714
2024-08-02 08:00:00,2457.9,2468.46,2457.69,2462.04,41599.999999998545,0.16925155011635606
2024-08-02 12:00:00,2462.07,2477.73,2455.38,2472.95,109099.99999999854,0.4431284625757481
2024-08-02 16:00:00,2472.9,2474.39,2410.78,2430.49,-424600.00000000035,-1.7169776986999397
2024-08-02 20:00:00,2430.48,2443.57,2423.02,2442.43,119400.00000000055,0.49125896424178084
2024-08-05 00:00:00,2445.09,2446.84,2413.9,2422.18,-202500.0,-0.8290923383679316
2024-08-05 04:00:00,2422.15,2458.76,2420.18,2452.74,305599.9999999995,1.2616733686183546
2024-08-05 08:00:00,2452.69,2452.69,2422.23,2425.04,-276999.9999999982,-1.1293492176096875
2024-08-05 12:00:00,2425.13,2428.85,2364.19,2374.53,-505099.9999999976,-2.0828522416124984
2024-08-05 16:00:00,2374.62,2412.25,2374.62,2403.04,285099.9999999976,1.2006586566604582
2024-08-05 20:00:00,2402.99,2413.03,2400.26,2410.14,70999.9999999991,0.29545908515880015
2024-08-06 00:00:00,2408.43,2418.35,2404.44,2415.95,58099.999999999454,0.24106483440795579
2024-08-06 04:00:00,2416.05,2417.78,2405.95,2408.08,-78699.99999999891,-0.3257517746642069
2024-08-06 08:00:00,2408.09,2415.45,2394.86,2411.1,30199.999999999818,0.12541111590977927
2024-08-06 12:00:00,2411.23,2416.31,2391.82,2393.0,-180999.9999999991,-0.7506947036622247
2024-08-06 16:00:00,2393.03,2403.17,2381.6,2390.03,-29699.999999998,-0.12411199331382461
2024-08-06 20:00:00,2390.03,2396.02,2386.47,2390.43,3999.999999996362,0.016736191595900785
2024-08-07 00:00:00,2390.08,2391.42,2381.12,2386.48,-39499.99999999818,-0.16524223675237204
2024-08-07 04:00:00,2386.51,2394.81,2379.07,2392.83,63499.99999999909,0.2660822634172444
2024-08-07 08:00:00,2392.76,2397.63,2388.06,2393.37,5399.999999999636,0.022567420167751706
2024-08-07 12:00:00,2393.36,2407.02,2392.44,2403.87,105000.0,0.43871194173905614
2024-08-07 16:00:00,2403.95,2404.84,2392.01,2399.74,-41300.00000000109,-0.1718062956815536
2024-08-07 20:00:00,2399.72,2399.72,2381.81,2382.63,-171099.99999999674,-0.7129939076733205
2024-08-08 00:00:00,2381.43,2388.54,2379.6,2385.6,29699.999999998,0.1246521700809522
2024-08-08 04:00:00,2385.59,2396.41,2385.06,2394.4,88000.00000000182,0.36887994634473564
2024-08-08 08:00:00,2394.38,2400.71,2392.48,2394.59,1900.0000000005457,0.007935182091545201
2024-08-08 12:00:00,2394.59,2415.52,2393.83,2408.1,135099.99999999764,0.5641884414450793
2024-08-08 16:00:00,2408.08,2424.35,2402.37,2418.12,100199.99999999983,0.41609567708982276
2024-08-08 20:00:00,2418.13,2427.57,2415.84,2427.06,89400.00000000055,0.36970869932013706
2024-08-09 00:00:00,2426.86,2427.73,2422.6,2424.0,-30599.999999999454,-0.1260784653037028
2024-08-09 04:00:00,2423.99,2428.93,2419.39,2423.89,-1100.0000000012733,-0.004537953795380467
2024-08-09 08:00:00,2423.87,2427.01,2416.89,2424.57,6800.00000000291,0.028054078361661183
2024-08-09 12:00:00,2424.52,2432.61,2422.74,2429.68,51099.999999996726,0.21075902118725676
2024-08-09 16:00:00,2429.56,2435.95,2421.08,2434.5,48200.00000000164,0.19838003358467748
2024-08-09 20:00:00,2434.49,2437.05,2427.26,2430.98,-35199.99999999982,-0.14458821113164655
2024-08-12 00:00:00,2429.38,2433.49,2426.82,2428.49,-24900.000000002365,-0.10242782746053836
2024-08-12 04:00:00,2428.4,2433.52,2423.86,2433.39,49000.00000000091,0.20177147116109406
2024-08-12 08:00:00,2433.37,2443.82,2429.12,2441.99,85999.9999999991,0.3534164272886775
2024-08-12 12:00:00,2442.0,2445.43,2439.68,2444.45,24600.000000000364,0.10073751325763158
2024-08-12 16:00:00,2444.63,2466.13,2442.13,2463.14,186900.00000000055,0.7645891713882413
2024-08-12 20:00:00,2463.16,2473.12,2461.77,2472.77,96300.00000000109,0.39096437880103974
2024-08-13 00:00:00,2469.0,2476.91,2468.48,2472.16,-6100.000000001273,-0.024668691386586783
2024-08-13 04:00:00,2472.12,2473.65,2460.26,2462.04,-101199.99999999891,-0.4093586175652031
2024-08-13 08:00:00,2462.03,2466.16,2458.51,2460.62,-14200.000000000728,-0.0576757485662327
2024-08-13 12:00:00,2460.65,2472.51,2458.96,2467.69,70700.00000000163,0.2873259584982746
2024-08-13 16:00:00,2467.7,2475.53,2458.92,2469.52,18299.999999999272,0.07415842346485402
2024-08-13 20:00:00,2469.51,2470.3,2462.26,2464.65,-48699.99999999891,-0.19720431500858115
2024-08-14 00:00:00,2464.49,2467.39,2463.02,2465.72,10699.99999999709,0.04341387215223147
2024-08-14 04:00:00,2465.7,2472.57,2455.32,2461.9,-38199.99999999709,-0.15492432230747033
2024-08-14 08:00:00,2461.89,2478.68,2459.28,2474.43,125299.99999999745,0.5089564970145011
2024-08-14 12:00:00,2474.46,2479.83,2462.56,2468.81,-56199.99999999891,-0.2271230141891234
2024-08-14 16:00:00,2468.81,2469.57,2438.1,2444.2,-246100.00000000128,-0.9968365325804807
2024-08-14 20:00:00,2444.21,2448.39,2440.33,2447.51,33100.000000004,0.13542263317243286
2024-08-15 00:00:00,2447.61,2454.26,2446.31,2450.18,26699.99999999618,0.10909046336888828
2024-08-15 04:00:00,2450.19,2455.49,2448.21,2453.42,32400.000000002365,0.1322351827212742
2024-08-15 08:00:00,2453.41,2458.79,2450.38,2455.53,21100.000000001273,0.08600239665446097
2024-08-15 12:00:00,2455.52,2470.06,2441.05,2441.11,-144200.00000000073,-0.5872459306137556
2024-08-15 16:00:00,2441.3,2459.88,2432.22,2455.72,146099.99999999674,0.5984982241685088
2024-08-15 20:00:00,2455.81,2461.64,2453.5,2456.47,7500.0,0.030540941149648226
2024-08-16 00:00:00,2456.26,2459.76,2454.39,2458.36,18900.000000003274,0.07693967359667653
2024-08-16 04:00:00,2458.57,2460.09,2450.8,2452.74,-56200.000000003456,-0.22860768967931655
2024-08-16 08:00:00,2452.74,2464.47,2451.17,2462.37,96300.00000000109,0.3926221287213538
2024-08-16 12:00:00,2462.38,2492.4,2461.33,2491.64,292699.9999999998,1.1886921949179063
2024-08-16 16:00:00,2491.65,2500.08,2477.54,2495.89,42500.0,0.17057038737537944
2024-08-16 20:00:00,2495.87,2509.74,2493.1,2507.69,118000.00000000182,0.4727772457920887
2024-08-19 00:00:00,2507.58,2509.49,2500.37,2502.06,-56300.00000000109,-0.2245094090577382
2024-08-19 04:00:00,2502.18,2506.06,2495.0,2500.67,-13899.999999998727,-0.055554223319975726
2024-08-19 08:00:00,2500.7,2507.16,2499.12,2503.17,25000.0,0.09997320718047042
2024-08-19 12:00:00,2503.16,2504.01,2486.54,2491.18,-119900.00000000236,-0.47899263733586217
2024-08-19 16:00:00,2491.2,2507.49,2485.64,2505.51,143300.0000000038,0.5752294093562149
2024-08-19 20:00:00,2505.47,2505.84,2500.74,2503.9,-16100.000000001273,-0.06425837454251404
2024-08-20 00:00:00,2502.46,2506.84,2501.28,2504.96,10599.999999999454,0.04233395902391024
2024-08-20 04:00:00,2504.97,2508.21,2498.71,2500.85,-41100.00000000127,-0.16407447623915106
2024-08-20 08:00:00,2500.84,2523.12,2497.34,2519.88,190300.000000002,0.7609412799648219
2024-08-20 12:00:00,2519.86,2529.24,2519.86,2526.77,68899.99999999872,0.2734257186850053
2024-08-20 16:00:00,2526.72,2531.64,2500.85,2509.05,-177199.999999998,-0.7012905804643754
2024-08-20 20:00:00,2509.06,2516.89,2506.79,2513.67,46199.99999999891,0.1841334369582004
2024-08-21 00:00:00,2513.14,2516.1,2512.49,2513.52,-1500.0000000009095,-0.0059673704185581045
2024-08-21 04:00:00,2513.61,2519.96,2510.89,2516.19,26700.000000000728,0.10622553232120246
2024-08-21 08:00:00,2516.18,2519.59,2506.94,2507.33,-88600.00000000128,-0.352119672997675
2024-08-21 12:00:00,2507.24,2513.69,2504.49,2510.56,32300.000000000182,0.12882229303681214
2024-08-21 16:00:00,2510.67,2512.88,2493.92,2507.12,-34400.000000000546,-0.13702122235677017
2024-08-21 20:00:00,2507.15,2519.13,2506.96,2512.0,48800.00000000109,0.19464564919111638
2024-08-22 00:00:00,2511.74,2514.66,2510.86,2513.76,17600.000000002183,0.07006369426751924
2024-08-22 04:00:00,2513.75,2514.15,2499.32,2501.95,-118100.000000004,-0.46981414295718116
2024-08-22 08:00:00,2501.94,2510.59,2500.7,2503.63,16800.00000000291,0.06714762485262593
2024-08-22 12:00:00,2503.62,2509.1,2495.17,2500.69,-29400.000000000546,-0.11742949237707467
2024-08-22 16:00:00,2500.75,2501.55,2470.86,2484.27,-164200.00000000073,-0.656618773218598
2024-08-22 20:00:00,2484.26,2484.86,2478.58,2484.5,2300.000000000182,0.009258252927413224
2024-08-23 00:00:00,2482.56,2492.25,2482.37,2490.01,55100.00000000218,0.2217750050311995
2024-08-23 04:00:00,2490.03,2494.52,2486.7,2493.45,34399.999999996,0.13815205561422683
2024-08-23 08:00:00,2493.44,2499.96,2490.63,2499.0,55500.00000000182,0.2225831678999146
2024-08-23 12:00:00,2499.01,2502.46,2495.63,2501.32,23200.000000001637,0.0928371348539514
2024-08-23 16:00:00,2501.31,2518.35,2494.44,2510.28,89600.00000000036,0.3582108646634552
2024-08-23 20:00:00,2510.32,2513.23,2507.9,2512.34,20599.999999999454,0.08206255875837787
2024-08-26 00:00:00,2508.58,2516.96,2508.58,2513.72,13799.999999996544,0.054928871092285725
2024-08-26 04:00:00,2513.71,2515.45,2508.98,2509.62,-40999.99999999909,-0.16310488041627602
2024-08-26 08:00:00,2509.58,2525.77,2508.74,2524.24,146199.9999999989,0.5825583156015668
2024-08-26 12:00:00,2524.27,2526.94,2520.92,2523.87,-3699.9999999989086,-0.014657877222445936
2024-08-26 16:00:00,2523.86,2526.44,2510.62,2520.19,-36799.99999999836,-0.1458078268690488
2024-08-26 20:00:00,2520.12,2523.36,2515.66,2517.89,-23000.00000000182,-0.09126296033236114
2024-08-27 00:00:00,2517.38,2518.2,2512.92,2513.18,-47100.000000000364,-0.18706138870244748
2024-08-27 04:00:00,2513.16,2514.12,2505.84,2507.35,-58299.99999999927,-0.23197701716549668
2024-08-27 08:00:00,2507.32,2517.53,2503.53,2511.03,36800.00000000291,0.14676850060821867
2024-08-27 12:00:00,2510.91,2514.37,2506.91,2509.85,-11800.00000000291,-0.046992668347267674
2024-08-27 16:00:00,2509.86,2520.29,2503.58,2514.43,45799.99999999927,0.18248102476243755
2024-08-27 20:00:00,2514.45,2525.96,2514.12,2524.41,99800.00000000017,0.3969090410152587
2024-08-28 00:00:00,2519.97,2529.0,2519.97,2524.41,0.0,0.0
2024-08-28 04:00:00,2524.33,2524.33,2510.29,2511.56,-128499.9999999991,-0.5090298327133813
2024-08-28 08:00:00,2511.55,2511.73,2503.23,2508.22,-33400.000000001455,-0.13298507700394424
2024-08-28 12:00:00,2508.17,2511.39,2493.62,2500.64,-75799.99999999927,-0.30220634553587145
2024-08-28 16:00:00,2500.54,2510.63,2496.42,2501.94,13000.000000001819,0.051986691407002183
2024-08-28 20:00:00,2501.93,2509.6,2500.61,2503.48,15399.999999999636,0.06155223546526756
2024-08-29 00:00:00,2504.66,2515.41,2503.95,2512.33,88499.9999999991,0.3535079169795674
2024-08-29 04:00:00,2512.26,2518.2,2511.72,2515.94,36100.00000000127,0.14369131443721095
2024-08-29 08:00:00,2515.84,2521.25,2513.79,2517.16,12199.999999998,0.04849082251563441
2024-08-29 12:00:00,2517.22,2524.39,2503.62,2509.19,-79699.99999999799,-0.31662667450618187
2024-08-29 16:00:00,2509.21,2526.68,2508.26,2525.29,160999.9999999991,0.6416413264838328
2024-08-29 20:00:00,2525.26,2528.71,2520.23,2520.23,-50599.999999999454,-0.20037302646428445
2024-08-30 00:00:00,2520.6,2521.76,2516.75,2517.77,-24600.000000000364,-0.09761013875717595
2024-08-30 04:00:00,2517.8,2520.1,2512.18,2513.39,-43800.00000000109,-0.17396346767178938
2024-08-30 08:00:00,2513.4,2526.75,2512.53,2522.94,95500.00000000182,0.379964907953001
2024-08-30 12:00:00,2522.94,2526.87,2515.04,2519.76,-31799.999999998363,-0.1260434255273557
2024-08-30 16:00:00,2519.71,2519.9,2496.65,2497.73,-220300.000000002,-0.8742896148839607
2024-08-30 20:00:00,2497.63,2504.75,2494.12,2503.14,54099.999999998545,0.216596669776159
2024-09-02 00:00:00,2502.45,2504.99,2501.15,2501.52,-16199.999999998909,-0.06471871329609691
2024-09-02 04:00:00,2501.5,2504.71,2490.06,2496.96,-45599.999999999454,-0.18228916818574525
2024-09-02 08:00:00,2496.97,2507.29,2495.3,2506.33,93699.99999999891,0.3752563116749874
2024-09-02 12:00:00,2506.27,2506.63,2497.13,2501.29,-50399.999999999636,-0.20109083799818572
2024-09-02 16:00:00,2501.34,2502.48,2497.75,2500.53,-7599.999999997635,-0.03038432169000238
2024-09-02 20:00:00,2500.5,2501.29,2499.85,2500.26,-2699.999999999818,-0.010797710885290801
2024-09-03 00:00:00,2498.58,2499.9,2495.06,2495.78,-44800.00000000018,-0.17918136513802585
2024-09-03 04:00:00,2495.77,2496.97,2489.82,2495.99,2099.9999999958163,0.008414203174944568
2024-09-03 08:00:00,2495.97,2506.29,2492.77,2503.99,80000.0,0.3205141046238147
2024-09-03 12:00:00,2504.02,2505.01,2484.78,2493.24,-107500.0,-0.4293148135575575
2024-09-03 16:00:00,2493.21,2497.64,2473.51,2486.11,-71299.99999999654,-0.28597327172673603
2024-09-03 20:00:00,2485.96,2494.37,2485.48,2492.71,65999.9999999991,0.2654749789832378
2024-09-04 00:00:00,2492.38,2494.99,2492.08,2492.4,-3099.9999999994543,-0.01243626414624277
2024-09-04 04:00:00,2492.38,2496.86,2491.34,2495.92,35199.99999999982,0.14122933718503372
2024-09-04 08:00:00,2495.88,2496.6,2472.49,2473.28,-226399.99999999872,-0.9070803551395779
2024-09-04 12:00:00,2473.29,2491.27,2471.88,2486.56,132799.99999999744,0.5369388019148547
2024-09-04 16:00:00,2486.61,2500.27,2482.09,2496.74,101799.99999999837,0.4094009394504772
2024-09-04 20:00:00,2496.78,2497.33,2491.5,2495.5,-12399.999999997817,-0.04966476285075405
2024-09-05 00:00:00,2495.0,2496.91,2493.11,2495.22,-2800.000000002001,-0.011220196353445289
2024-09-05 04:00:00,2495.21,2499.33,2493.82,2494.3,-9199.99999999618,-0.03687049638908535
2024-09-05 08:00:00,2494.27,2516.67,2493.98,2514.71,204099.99999999854,0.8182656456721338
2024-09-05 12:00:00,2514.72,2523.45,2513.34,2517.78,30700.000000001637,0.12208167144522886
2024-09-05 16:00:00,2517.75,2520.56,2503.89,2510.4,-73800.00000000109,-0.29311536353454626
2024-09-05 20:00:00,2510.4,2516.88,2509.3,2516.7,62999.99999999727,0.25095602294453734
2024-09-06 00:00:00,2515.76,2517.96,2515.61,2515.92,-7799.999999997453,-0.030992966980558645
2024-09-06 04:00:00,2515.92,2519.56,2513.01,2518.44,25199.999999999818,0.10016216731851824
2024-09-06 08:00:00,2518.43,2521.83,2515.52,2517.88,-5599.999999999454,-0.022235987357255294
2024-09-06 12:00:00,2517.87,2529.21,2506.72,2522.3,44200.00000000073,0.1755445056952798
2024-09-06 16:00:00,2522.29,2523.06,2485.14,2489.04,-332600.0000000022,-1.3186377512587777
2024-09-06 20:00:00,2489.0,2497.79,2485.95,2497.13,80900.00000000146,0.32502490920194305
2024-09-09 00:00:00,2496.33,2498.31,2495.59,2496.01,-11199.999999998909,-0.0448514895099561
2024-09-09 04:00:00,2495.95,2500.43,2494.73,2498.25,22399.999999997817,0.08974323019539376
2024-09-09 08:00:00,2498.23,2498.34,2485.55,2492.25,-60000.0,-0.24016811768238222
2024-09-09 12:00:00,2492.24,2504.16,2492.09,2500.94,86900.00000000055,0.34868091082356223
2024-09-09 16:00:00,2500.95,2505.24,2493.16,2504.34,34000.00000000091,0.13594888321990517
2024-09-09 20:00:00,2504.35,2507.15,2499.44,2506.12,17799.999999997453,0.07107661100329565
2024-09-10 00:00:00,2504.13,2507.67,2504.13,2505.43,-6900.000000000546,-0.027532600194724033
2024-09-10 04:00:00,2505.53,2506.87,2501.1,2501.8,-36299.999999996544,-0.14488530910859998
2024-09-10 08:00:00,2501.81,2507.75,2500.13,2502.34,5399.999999999636,0.02158445918938323
2024-09-10 12:00:00,2502.31,2514.05,2500.19,2513.82,114800.00000000017,0.4587705907270756
2024-09-10 16:00:00,2513.82,2518.42,2500.89,2514.41,5899.999999996908,0.023470256422486457
2024-09-10 20:00:00,2514.42,2517.44,2512.08,2516.49,20799.999999999272,0.08272318356989938
2024-09-11 00:00:00,2515.99,2519.15,2515.9,2516.57,800.0000000038199,0.0031790311108004232
2024-09-11 04:00:00,2516.48,2522.57,2514.95,2519.63,30599.999999999454,0.12159407447438486
2024-09-11 08:00:00,2519.61,2529.05,2519.35,2524.31,46799.99999999836,0.1857415572921406
2024-09-11 12:00:00,2524.3,2524.72,2502.26,2508.17,-161399.99999999872,-0.6393826431777327
2024-09-11 16:00:00,2508.18,2520.05,2500.92,2515.2,70299.99999999745,0.2802840317841282
2024-09-11 20:00:00,2515.17,2516.9,2509.8,2511.52,-36799.99999999836,-0.14631043256996268
2024-09-12 00:00:00,2510.98,2513.89,2510.98,2512.19,6700.000000000728,0.026677072051994877
